Id,Video,Emotion,Platform,Topic_ID,Topic_Label,Topic_Keywords,Topic_Confidence,Summary,NER
490,https://www.instagram.com/reel/DHK03enJEes/,Surprise,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.77,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}]"
491,https://www.instagram.com/reel/DK9I9hwpBxE/,Surprise,instagram,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.79,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Nike"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}]"
492,https://www.instagram.com/reel/DKyVUNlpBv-/,Surprise,instagram,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.76,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Sains Data"", ""type"": ""ORG""}]"
493,https://www.instagram.com/reel/DHwfy_cT9QI/,Fear,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.92,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""IEEE"", ""type"": ""ORG""}, {""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
494,https://www.instagram.com/reel/DK68neNpv_z/,Sadness,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.76,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi sadness. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}, {""text"": ""Taipei"", ""type"": ""GPE""}]"
495,https://www.instagram.com/reel/DM-MoXEJv7m/,Surprise,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.69,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""DxOMark"", ""type"": ""ORG""}, {""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""Taipei"", ""type"": ""GPE""}]"
496,https://www.instagram.com/reel/DM4qKYWJXcc/,Surprise,instagram,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.7,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""SEA Market"", ""type"": ""LOC""}, {""text"": ""SaaS"", ""type"": ""MISC""}]"
497,https://www.instagram.com/reel/DLzEOuRJyY9/,Surprise,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.7,Konten berfokus pada topik 'Gaming' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Valve"", ""type"": ""ORG""}, {""text"": ""Steam"", ""type"": ""PRODUCT""}]"
498,https://www.instagram.com/reel/DJ_31q2pmIB/,Joy,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.79,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Sephora"", ""type"": ""ORG""}, {""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
499,https://www.instagram.com/reel/DHrWmL0zzRB/,Surprise,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.75,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
500,https://www.instagram.com/reel/DKuNykmzl8i/,Joy,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.79,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""Jogja"", ""type"": ""GPE""}]"
501,https://www.instagram.com/reel/DMaJB-KJbM1/,Joy,instagram,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.79,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""SaaS"", ""type"": ""MISC""}, {""text"": ""Shopify"", ""type"": ""ORG""}]"
502,https://www.instagram.com/reel/DHMczehTEgW/,Surprise,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.78,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""UMKM"", ""type"": ""ORG""}, {""text"": ""UMKM"", ""type"": ""ORG""}, {""text"": ""Michelin"", ""type"": ""ORG""}]"
503,https://www.instagram.com/reel/DM_4hlAJR8U/,Surprise,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.7,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}, {""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}, {""text"": ""Maybelline"", ""type"": ""ORG""}]"
504,https://www.instagram.com/reel/DHNODLIpQ_y/,Joy,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.7,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Toyota"", ""type"": ""ORG""}]"
505,https://www.instagram.com/reel/DMxecAZJV7F/,Joy,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.9,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Bali"", ""type"": ""GPE""}]"
506,https://www.instagram.com/reel/DEl-hhEyCX4/,Trust,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.86,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Bali"", ""type"": ""GPE""}]"
507,https://www.instagram.com/reel/DNDbR2lJ7sn/,Surprise,instagram,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.88,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Hadoop"", ""type"": ""PRODUCT""}]"
508,https://www.instagram.com/reel/DM9-q-rpVW6/,Surprise,instagram,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.82,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""JAVA_HOME"", ""type"": ""MISC""}, {""text"": ""Ubuntu"", ""type"": ""PRODUCT""}]"
509,https://www.instagram.com/reel/DHnNXV3JFse/,Surprise,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.89,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""BMI"", ""type"": ""MISC""}, {""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
510,https://www.instagram.com/reel/DHp-TW1yo-x/,Joy,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.87,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Kintamani"", ""type"": ""LOC""}]"
511,https://www.instagram.com/reel/DHNXNrQyMqc/,Anger,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.67,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""Michelin"", ""type"": ""ORG""}]"
512,https://www.instagram.com/reel/DK3mIHdzM65/,Surprise,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.89,Konten berfokus pada topik 'Gaming' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Valve"", ""type"": ""ORG""}, {""text"": ""Patch 1.2"", ""type"": ""MISC""}]"
513,https://www.instagram.com/reel/DNAxNJKpnJT/,Joy,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.71,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""Taipei"", ""type"": ""GPE""}, {""text"": ""DxOMark"", ""type"": ""ORG""}]"
514,https://www.instagram.com/reel/DJYt9haJ4uh/,Joy,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.81,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""IEEE"", ""type"": ""ORG""}, {""text"": ""Google"", ""type"": ""ORG""}]"
515,https://www.instagram.com/reel/DJTQJ6zJA33/,Joy,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.68,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""IEEE"", ""type"": ""ORG""}, {""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""IEEE"", ""type"": ""ORG""}, {""text"": ""Google"", ""type"": ""ORG""}]"
516,https://www.instagram.com/reel/DMuIn2BJhgC/,Joy,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.78,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""IEEE"", ""type"": ""ORG""}, {""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""IEEE"", ""type"": ""ORG""}]"
517,https://www.instagram.com/reel/DL8oCzzyd9d/,Surprise,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.69,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""DxOMark"", ""type"": ""ORG""}]"
518,https://www.instagram.com/reel/DHMcfp5zmrx/,Surprise,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.8,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}, {""text"": ""Michelin"", ""type"": ""ORG""}, {""text"": ""Jogja"", ""type"": ""GPE""}]"
519,https://www.instagram.com/reel/DJiHJRXzxEW/,Surprise,instagram,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.84,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Sains Data"", ""type"": ""ORG""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}]"
520,https://www.instagram.com/reel/DNF5kvrJIpl/,Anger,instagram,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.69,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""Nike"", ""type"": ""ORG""}]"
521,https://www.instagram.com/reel/DJqtB7upaqL/,Joy,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.67,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}, {""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
522,https://www.instagram.com/reel/DJlvZ19pO3Z/,Joy,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.77,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Sephora"", ""type"": ""ORG""}]"
523,https://www.instagram.com/reel/DK6KDASJ9q8/,Anger,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.75,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi anger. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}, {""text"": ""DxOMark"", ""type"": ""ORG""}, {""text"": ""Taipei"", ""type"": ""GPE""}]"
524,https://www.instagram.com/reel/DHppRXQyl6Q/,Joy,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.66,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
525,https://www.instagram.com/reel/DMu0uGhJ-Ll/,Surprise,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.81,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Taipei"", ""type"": ""GPE""}, {""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}, {""text"": ""Taipei"", ""type"": ""GPE""}]"
526,https://drive.google.com/file/d/1TsssLBV9UK2CyCeHY-qWf-AN7xdqWVSL/view?usp=sharing,Surprise,google_drive,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.92,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""JAVA_HOME"", ""type"": ""MISC""}]"
527,https://drive.google.com/file/d/1k7yqx0DAeO8yMyj5va5Oe8mgB0Jialu5/view?usp=sharing,Trust,google_drive,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.9,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""SaaS"", ""type"": ""MISC""}, {""text"": ""SEA Market"", ""type"": ""LOC""}]"
528,https://drive.google.com/file/d/1SClBWIykBWYBR97lUcitK1nbexZJMpVn/view?usp=sharing,Trust,google_drive,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.84,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}, {""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""Taipei"", ""type"": ""GPE""}]"
529,https://drive.google.com/file/d/1SLzwB2vFY8ZxxWJQWagAlk_Q8qdKvQZu/view?usp=sharing,Fear,google_drive,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.87,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi fear. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Shopify"", ""type"": ""ORG""}, {""text"": ""Shopify"", ""type"": ""ORG""}]"
530,https://drive.google.com/file/d/1xohZ4PTuUWwJKHH-nlKLsfWgcUe6q0gE/view?usp=sharing,Proud,google_drive,2,Otomotif,"mesin, servis, modif, review, test drive",0.85,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Toyota"", ""type"": ""ORG""}]"
531,https://drive.google.com/file/d/1DtF-9-m3T2BmkMbxZOyW0mocKSyK69zW/view?usp=sharing,Proud,google_drive,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.72,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""DxOMark"", ""type"": ""ORG""}, {""text"": ""Taipei"", ""type"": ""GPE""}]"
532,https://drive.google.com/file/d/11m6BZ-FlGSep5Yk_OXG-l4vXVscj3XiV/view?usp=sharing,Trust,google_drive,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.88,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""JAVA_HOME"", ""type"": ""MISC""}, {""text"": ""JAVA_HOME"", ""type"": ""MISC""}]"
533,https://drive.google.com/file/d/10oaPryWiAQJ1zhgvz9umlAsLGwVb7Qk0/view?usp=sharing,Trust,google_drive,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.87,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Nike"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
534,https://drive.google.com/file/d/1clMd4lL0Odism-RJzRkkGlbpnsNxVnUt/view?usp=sharing,Surprise,google_drive,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.75,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""JAVA_HOME"", ""type"": ""MISC""}, {""text"": ""Telkom University"", ""type"": ""ORG""}]"
535,https://drive.google.com/file/d/1PO2U34pcKAcxAOJtwmSejmRgNB5koTEi/view?usp=sharing,Proud,google_drive,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.77,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Bandung"", ""type"": ""GPE""}]"
536,https://drive.google.com/file/d/19ai_jDyg7RQ4a7v8qmkgF9GPuOAR1zvI/view?usp=sharing,Surprise,google_drive,2,Otomotif,"mesin, servis, modif, review, test drive",0.9,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}]"
537,https://drive.google.com/file/d/109Zhcay8nqy9EBWMevT6Efw7pBoAOinQ/view?usp=sharing,Trust,google_drive,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.78,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Nike"", ""type"": ""ORG""}, {""text"": ""HIIT"", ""type"": ""MISC""}]"
538,https://drive.google.com/file/d/1REqm_JWcaZA73Jy4XMtl-gd7CiExVizn/view?usp=sharing,Proud,google_drive,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.69,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}]"
539,https://www.instagram.com/reel/DKZVA8DJq89/?igsh=YXUwbHBnOG5udTJt,Proud,instagram,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.93,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""DxOMark"", ""type"": ""ORG""}, {""text"": ""DxOMark"", ""type"": ""ORG""}, {""text"": ""USB-C"", ""type"": ""MISC""}]"
540,https://drive.google.com/file/d/1fxLBDzhzEvq589e2pwRIgajrLKvTu2YD/view?usp=sharing,Proud,google_drive,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.86,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Taipei"", ""type"": ""GPE""}, {""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}, {""text"": ""Taipei"", ""type"": ""GPE""}]"
541,https://drive.google.com/file/d/19DN24hfiZdBYnIev8U9DTvsE70FjmhSF/view?usp=sharing,Surprise,google_drive,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.88,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""DxOMark"", ""type"": ""ORG""}]"
542,https://drive.google.com/file/d/16isnjbizI64UPWSWc29ADT-Da0iWuKtu/view?usp=sharing,Surprise,google_drive,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.9,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}, {""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}]"
543,https://drive.google.com/file/d/1C_hIfvMOCncO8cucOt-XXwhob0EZ1F6p/view?usp=sharing,Proud,google_drive,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.66,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Hadoop"", ""type"": ""PRODUCT""}, {""text"": ""Hadoop"", ""type"": ""PRODUCT""}]"
544,https://drive.google.com/file/d/1Yl1ocOLrNkvokbxAJNGFJd6FC1eYzhm4/view?usp=sharing,Proud,google_drive,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.74,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Hadoop"", ""type"": ""PRODUCT""}, {""text"": ""Hadoop"", ""type"": ""PRODUCT""}]"
545,https://drive.google.com/file/d/1RuG8tAU9xSDT6oYf_gox_krLOGl5zZAT/view?usp=sharing,Proud,google_drive,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.88,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""IEEE"", ""type"": ""ORG""}]"
546,https://drive.google.com/file/d/1etsHQdM46Ah4UsNm8uyIL08w4otU9slH/view?usp=sharing,Surprise,google_drive,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.72,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}]"
547,https://drive.google.com/file/d/1AKOpU-T717YOtLwbTSqV1ECf1SarMYzR/view?usp=sharing,Proud,google_drive,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.75,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""DxOMark"", ""type"": ""ORG""}, {""text"": ""Snapdragon 8 Gen"", ""type"": ""PRODUCT""}, {""text"": ""Taipei"", ""type"": ""GPE""}]"
